20220920_093739_87,0.0,0.8936,"(2978, 2141, 3080, 2247)"
20220920_092843_77,1.0,0.3851,"(1091, 1706, 1452, 2071)"
20220920_092847_67,0.0,0.8944,"(1001, 2136, 1121, 2253)"
20220920_092847_67,0.0,0.8667,"(1341, 1967, 1404, 2038)"
20220920_092847_67,0.0,0.6662,"(1969, 1708, 2031, 1728)"
20220920_092847_67,0.0,0.5358,"(1413, 1852, 1451, 1899)"
20220920_092847_67,1.0,0.4398,"(476, 1837, 1162, 2466)"
20220920_092847_67,1.0,0.4171,"(1103, 1729, 1447, 2134)"
20220920_092847_67,0.0,0.4085,"(1685, 1707, 1747, 1727)"
20220920_092847_67,1.0,0.3138,"(1624, 1553, 1843, 1753)"
20220920_092847_67,0.0,0.2786,"(2428, 1797, 2450, 1824)"
20220920_092847_67,1.0,0.2743,"(1888, 1584, 2116, 1760)"
20221117_134757_31,0.0,0.8985,"(1455, 2043, 1560, 2137)"
20221117_134757_31,0.0,0.8773,"(628, 2296, 891, 2477)"
20221117_134757_31,0.0,0.8065,"(1846, 1860, 1900, 1912)"
20221117_134757_31,1.0,0.4633,"(982, 1830, 1598, 2292)"
20221117_134757_31,1.0,0.3276,"(2, 1910, 1025, 2757)"
20221117_134757_31,1.0,0.297,"(1562, 1721, 1916, 2006)"
20220920_094438_27,0.0,0.8779,"(709, 2048, 853, 2142)"
20220920_094438_27,0.0,0.8545,"(1296, 1858, 1358, 1909)"
20220920_094438_27,0.0,0.8162,"(0, 2294, 203, 2448)"
20220920_094438_27,0.0,0.8098,"(1329, 1859, 1360, 1893)"
20220920_094438_27,0.0,0.7687,"(1487, 1802, 1532, 1842)"
20220920_094438_27,0.0,0.5988,"(1954, 1749, 2047, 1777)"
20220920_094438_27,1.0,0.4579,"(248, 1706, 911, 2288)"
20220920_094438_27,0.0,0.3846,"(1544, 1749, 1573, 1775)"
20220920_094438_27,1.0,0.3606,"(1046, 1646, 1364, 2014)"
20220920_094438_27,1.0,0.3477,"(0, 1882, 313, 2545)"
20220920_094438_27,1.0,0.3106,"(1330, 1655, 1564, 1893)"
20220920_094438_27,1.0,0.3049,"(1807, 1507, 2157, 1833)"
20221117_133904_81,0.0,0.8851,"(1022, 2026, 1139, 2117)"
20221117_133904_81,0.0,0.8446,"(1450, 1847, 1504, 1898)"
20221117_133904_81,0.0,0.7819,"(180, 2264, 438, 2432)"
20221117_133904_81,0.0,0.6619,"(1595, 1767, 1634, 1810)"
20221117_133904_81,1.0,0.4606,"(543, 1803, 1185, 2270)"
20221117_133904_81,0.0,0.4245,"(1724, 1731, 1761, 1764)"
20221117_133904_81,1.0,0.3783,"(1156, 1717, 1515, 1992)"
20221117_133904_81,1.0,0.3685,"(0, 1884, 574, 2635)"
20220915_171103_69,0.0,0.8901,"(1117, 2108, 1230, 2217)"
20220915_171103_69,0.0,0.8844,"(3230, 2108, 3358, 2235)"
20220915_171103_69,0.0,0.761,"(1393, 1896, 1452, 1957)"
20220915_171103_69,1.0,0.4667,"(3187, 1848, 4027, 2530)"
20220915_171103_69,1.0,0.4633,"(566, 1797, 1262, 2417)"
20220915_171103_69,1.0,0.2901,"(1223, 1750, 1460, 2027)"
20220920_094519_57,0.0,0.8774,"(1050, 2043, 1138, 2126)"
20220920_094519_57,0.0,0.8619,"(2989, 2049, 3092, 2144)"
20220920_094519_57,0.0,0.8104,"(2202, 1687, 2264, 1706)"
20220920_094519_57,0.0,0.7952,"(3738, 2434, 4027, 2666)"
20220920_094519_57,0.0,0.7911,"(1406, 1897, 1454, 1954)"
20220920_094519_57,0.0,0.785,"(2739, 1927, 2789, 1982)"
20220920_094519_57,0.0,0.7303,"(1579, 1700, 1622, 1718)"
20220920_094519_57,0.0,0.59,"(1455, 1823, 1481, 1860)"
20220920_094519_57,0.0,0.5709,"(157, 2412, 416, 2615)"
20220920_094519_57,1.0,0.4572,"(808, 1836, 1168, 2264)"
20220920_094519_57,1.0,0.4218,"(2964, 1724, 3724, 2356)"
20220920_094519_57,0.0,0.4073,"(1929, 1698, 1993, 1717)"
20220920_094519_57,0.0,0.4046,"(2470, 1699, 2532, 1716)"
20220920_094519_57,1.0,0.3897,"(1572, 1565, 1735, 1753)"
20220920_094519_57,1.0,0.3798,"(2, 1904, 511, 2804)"
20220920_094519_57,1.0,0.3671,"(1863, 1584, 2052, 1753)"
20220920_094519_57,1.0,0.3546,"(2728, 1728, 3019, 2047)"
20220920_094519_57,1.0,0.3487,"(2341, 1574, 2592, 1751)"
20220920_094519_57,1.0,0.329,"(3613, 1930, 4032, 2786)"
20220920_094519_57,0.0,0.3212,"(2467, 1692, 2540, 1711)"
20220920_094519_57,1.0,0.3058,"(2096, 1557, 2339, 1753)"
20220920_094519_57,1.0,0.2525,"(1115, 1679, 1478, 2057)"
20221117_133910_81,0.0,0.9053,"(770, 2071, 915, 2183)"
20221117_133910_81,0.0,0.6905,"(0, 2413, 99, 2535)"
20221117_133910_81,0.0,0.4761,"(2475, 1645, 2530, 1665)"
20221117_133910_81,1.0,0.4651,"(280, 1879, 948, 2337)"
20221117_133910_81,0.0,0.3842,"(1371, 1866, 1420, 1914)"
20221117_133910_81,1.0,0.3384,"(971, 1740, 1434, 2015)"
20221117_133910_81,1.0,0.2589,"(0, 1967, 254, 2586)"
20220920_094536_77,0.0,0.9085,"(2873, 2079, 2989, 2172)"
20220920_094536_77,0.0,0.8376,"(3759, 2558, 4032, 2793)"
20220920_094536_77,0.0,0.7891,"(2478, 1923, 2537, 1974)"
20220920_094536_77,0.0,0.7649,"(765, 1822, 871, 1850)"
20220920_094536_77,1.0,0.4439,"(2853, 1857, 3145, 2275)"
20220920_094536_77,1.0,0.437,"(696, 1600, 1075, 1906)"
20220920_094536_77,1.0,0.4065,"(3587, 1842, 4032, 2859)"
20220920_094536_77,1.0,0.3145,"(2461, 1720, 2915, 2072)"
20220920_095344_07,0.0,0.8866,"(3113, 2258, 3271, 2416)"
20220920_095344_07,0.0,0.8497,"(2917, 2010, 2994, 2085)"
20220920_095344_07,0.0,0.8424,"(609, 2103, 822, 2171)"
20220920_095344_07,0.0,0.8167,"(2737, 1884, 2783, 1933)"
20220920_095344_07,1.0,0.5675,"(2907, 1818, 3250, 2168)"
20220920_095344_07,1.0,0.4253,"(442, 1664, 1438, 2363)"
20220920_095344_07,1.0,0.4237,"(3072, 1818, 4031, 2717)"
20220920_095344_07,0.0,0.3987,"(1589, 1697, 1635, 1726)"
20220920_095344_07,1.0,0.3121,"(2729, 1727, 3019, 1996)"
20221117_134710_31,0.0,0.8791,"(716, 2177, 895, 2313)"
20221117_134710_31,0.0,0.5836,"(2628, 1681, 2689, 1701)"
20221117_134710_31,0.0,0.5798,"(2805, 1766, 2829, 1793)"
20221117_134710_31,1.0,0.4458,"(98, 1931, 950, 2484)"
20221117_134710_31,1.0,0.2948,"(2805, 1701, 3081, 1871)"
20220920_092557_27,0.0,0.8817,"(2497, 2200, 2672, 2325)"
20220920_092557_27,0.0,0.8803,"(1971, 1962, 2062, 2036)"
20220920_092557_27,0.0,0.8738,"(1221, 2133, 1517, 2245)"
20220920_092557_27,0.0,0.6863,"(1814, 1879, 1869, 1929)"
20220920_092557_27,0.0,0.6083,"(1974, 1964, 1999, 2000)"
20220920_092557_27,1.0,0.4639,"(1806, 1726, 1999, 1999)"
20220920_092557_27,1.0,0.4563,"(812, 1681, 1749, 2495)"
20220920_092557_27,0.0,0.4416,"(3956, 2814, 4032, 2991)"
20220920_092557_27,1.0,0.3919,"(1941, 1684, 2522, 2173)"
20220920_092557_27,1.0,0.2557,"(2440, 1797, 3543, 2514)"
20220915_172759_19,0.0,0.7231,"(1730, 1831, 1772, 1881)"
20220915_172759_19,1.0,0.2972,"(1454, 1694, 1775, 1974)"
20220915_172819_19,0.0,0.8695,"(109, 2222, 271, 2327)"
20220915_172819_19,1.0,0.4692,"(64, 1899, 896, 2451)"
20221117_134716_31,0.0,0.7886,"(3811, 1786, 3900, 1818)"
20221117_134716_31,0.0,0.7706,"(2851, 1803, 2943, 1830)"
20221117_134716_31,0.0,0.6611,"(3280, 1770, 3378, 1799)"
20221117_134716_31,1.0,0.4036,"(3059, 1612, 3453, 1893)"
20221117_134716_31,1.0,0.3489,"(2655, 1684, 3024, 1891)"
20221117_134716_31,1.0,0.2678,"(3557, 1665, 4021, 1873)"
20221117_134110_61,0.0,0.8935,"(560, 2074, 718, 2181)"
20221117_134110_61,0.0,0.8164,"(1110, 1861, 1180, 1912)"
20221117_134110_61,0.0,0.7203,"(1380, 1784, 1416, 1819)"
20221117_134110_61,0.0,0.669,"(2703, 1686, 2768, 1706)"
20221117_134110_61,0.0,0.6423,"(2431, 1704, 2493, 1724)"
20221117_134110_61,1.0,0.4441,"(29, 1855, 764, 2329)"
20221117_134110_61,0.0,0.4163,"(3919, 1703, 3978, 1724)"
20221117_134110_61,1.0,0.4145,"(782, 1730, 1201, 2007)"
20221117_134110_61,1.0,0.3545,"(1202, 1681, 1444, 1894)"
20221117_134110_61,1.0,0.2999,"(2326, 1608, 2572, 1759)"
20221117_134110_61,1.0,0.2794,"(3965, 1717, 4030, 2148)"
20221117_134703_51,0.0,0.8936,"(1527, 2007, 1630, 2091)"
20221117_134703_51,0.0,0.8624,"(781, 2208, 1011, 2355)"
20221117_134703_51,0.0,0.8618,"(1914, 1848, 1969, 1896)"
20221117_134703_51,0.0,0.6206,"(2055, 1772, 2093, 1809)"
20221117_134703_51,1.0,0.4529,"(1099, 1800, 1668, 2222)"
20221117_134703_51,1.0,0.3288,"(1643, 1709, 1978, 1980)"
20221117_134703_51,1.0,0.2658,"(39, 1881, 1133, 2624)"
20220915_172654_89,0.0,0.852,"(2952, 1755, 3036, 1793)"
20220915_172654_89,1.0,0.4451,"(2706, 1582, 3047, 1949)"
20220915_172654_89,1.0,0.4163,"(952, 1745, 1233, 1993)"
20220915_172654_89,0.0,0.3156,"(1307, 1827, 1394, 1875)"
20221117_133917_61,0.0,0.7693,"(1, 2499, 271, 2721)"
20221117_133917_61,0.0,0.7671,"(1420, 1856, 1458, 1904)"
20221117_133917_61,0.0,0.7352,"(2639, 1743, 2712, 1765)"
20221117_133917_61,1.0,0.3868,"(0, 2047, 417, 2802)"
20221117_133917_61,1.0,0.3525,"(560, 1804, 1138, 2210)"
20221117_133917_61,1.0,0.309,"(2500, 1653, 2780, 1821)"
20221117_133917_61,1.0,0.2839,"(1162, 1734, 1463, 1986)"
20221117_134603_81,0.0,0.894,"(923, 2035, 1032, 2122)"
20221117_134603_81,0.0,0.7799,"(172, 2304, 403, 2472)"
20221117_134603_81,0.0,0.6254,"(3406, 1666, 3457, 1685)"
20221117_134603_81,0.0,0.5346,"(2426, 1666, 2480, 1684)"
20221117_134603_81,1.0,0.4592,"(476, 1843, 1060, 2271)"
20221117_134603_81,1.0,0.4203,"(2, 1917, 495, 2568)"
20220920_092621_57,0.0,0.9079,"(3226, 2398, 3551, 2574)"
20220920_092621_57,1.0,0.4738,"(3053, 1738, 4030, 2758)"
20220920_092621_57,0.0,0.3608,"(366, 1933, 396, 1979)"
20220920_095513_27,0.0,0.8931,"(2283, 2117, 2470, 2206)"
20220920_095513_27,1.0,0.4721,"(2189, 1674, 2953, 2314)"
20220920_095440_27,0.0,0.878,"(3072, 2053, 3190, 2163)"
20220920_095440_27,0.0,0.8534,"(1304, 1904, 1356, 1960)"
20220920_095440_27,0.0,0.8198,"(779, 2112, 916, 2219)"
20220920_095440_27,0.0,0.7846,"(2974, 1895, 3039, 1954)"
20220920_095440_27,0.0,0.7724,"(3900, 2470, 4030, 2629)"
20220920_095440_27,0.0,0.7388,"(2418, 1704, 2439, 1730)"
20220920_095440_27,0.0,0.6385,"(1522, 1801, 1558, 1839)"
20220920_095440_27,0.0,0.5114,"(2573, 1790, 2610, 1832)"
20220920_095440_27,0.0,0.4337,"(1, 2432, 67, 2544)"
20220920_095440_27,1.0,0.4285,"(0, 1967, 202, 2684)"
20220920_095440_27,1.0,0.421,"(28, 1685, 967, 2402)"
20220920_095440_27,1.0,0.3974,"(3045, 1655, 3990, 2364)"
20220920_095440_27,1.0,0.3934,"(2411, 1604, 2597, 1780)"
20220920_095440_27,1.0,0.3618,"(1205, 1708, 1360, 2004)"
20220920_095440_27,1.0,0.3495,"(2567, 1518, 3321, 1969)"
20220920_095440_27,1.0,0.2884,"(3790, 2068, 4029, 2765)"
20220915_172546_09,0.0,0.8947,"(990, 1992, 1088, 2078)"
20220915_172546_09,0.0,0.7964,"(2902, 2001, 2997, 2096)"
20220915_172546_09,0.0,0.7811,"(1193, 1876, 1254, 1931)"
20220915_172546_09,0.0,0.7201,"(1400, 1794, 1439, 1841)"
20220915_172546_09,0.0,0.5429,"(2631, 1796, 2666, 1832)"
20220915_172546_09,1.0,0.4717,"(486, 1767, 1118, 2237)"
20220915_172546_09,0.0,0.3821,"(1228, 1879, 1253, 1900)"
20220915_172546_09,1.0,0.3564,"(2886, 1768, 3336, 2240)"
20220915_172546_09,1.0,0.3008,"(1067, 1740, 1263, 1990)"
20221117_134113_71,0.0,0.8651,"(960, 1940, 1044, 2005)"
20221117_134113_71,0.0,0.8508,"(2980, 2000, 3059, 2080)"
20221117_134113_71,0.0,0.8379,"(2580, 1758, 2666, 1783)"
20221117_134113_71,0.0,0.6663,"(2956, 1733, 3043, 1756)"
20221117_134113_71,1.0,0.3972,"(2806, 1632, 3134, 1842)"
20221117_134113_71,1.0,0.3774,"(599, 1774, 1059, 2126)"
20221117_134113_71,1.0,0.3304,"(2451, 1659, 2744, 1837)"
20220920_094532_07,0.0,0.9036,"(2769, 2389, 3074, 2568)"
20220920_094532_07,0.0,0.867,"(2124, 2076, 2254, 2159)"
20220920_094532_07,0.0,0.8532,"(1757, 1936, 1832, 1993)"
20220920_094532_07,0.0,0.6578,"(1516, 1849, 1565, 1887)"
20220920_094532_07,1.0,0.5292,"(1737, 1653, 2219, 2061)"
20220920_094532_07,1.0,0.4478,"(2616, 1715, 3883, 2723)"
20220920_094532_07,1.0,0.4348,"(2083, 1666, 2862, 2275)"
20220920_094532_07,0.0,0.4128,"(1318, 1809, 1352, 1837)"
20220920_094421_17,0.0,0.8956,"(464, 2002, 587, 2085)"
20220920_094421_17,0.0,0.8683,"(893, 1873, 966, 1928)"
20220920_094421_17,0.0,0.5645,"(1317, 1741, 1352, 1770)"
20220920_094421_17,0.0,0.4662,"(1079, 1814, 1131, 1856)"
20220920_094421_17,1.0,0.4556,"(1, 1744, 623, 2254)"
20220920_094421_17,1.0,0.4338,"(598, 1711, 982, 2035)"
20220920_094421_17,0.0,0.3829,"(1764, 1642, 1807, 1657)"
20220920_094421_17,0.0,0.3704,"(1571, 1641, 1614, 1657)"
20221117_134713_41,0.0,0.9008,"(1180, 1970, 1261, 2047)"
20221117_134713_41,0.0,0.8454,"(254, 2438, 538, 2656)"
20221117_134713_41,0.0,0.7788,"(2990, 1717, 3065, 1740)"
20221117_134713_41,0.0,0.7762,"(3021, 1892, 3084, 1946)"
20221117_134713_41,0.0,0.5998,"(2672, 1738, 2744, 1760)"
20221117_134713_41,1.0,0.4507,"(2859, 1649, 3149, 1810)"
20221117_134713_41,1.0,0.4445,"(909, 1791, 1282, 2123)"
20221117_134713_41,1.0,0.3762,"(1, 1987, 649, 2833)"
20221117_134713_41,1.0,0.3166,"(3015, 1788, 3269, 1998)"
20220915_171708_89,0.0,0.876,"(1637, 1971, 1786, 2023)"
20220915_171708_89,1.0,0.4701,"(1525, 1766, 2106, 2081)"
20221117_133922_81,0.0,0.851,"(3363, 1785, 3463, 1814)"
20221117_133922_81,0.0,0.6719,"(2898, 1819, 3002, 1849)"
20221117_133922_81,1.0,0.4004,"(3141, 1679, 3546, 1911)"
20221117_133922_81,1.0,0.3963,"(2713, 1704, 3079, 1911)"
20220915_171050_79,0.0,0.8922,"(2210, 1891, 2291, 1949)"
20220915_171050_79,0.0,0.7285,"(2535, 1808, 2581, 1849)"
20220915_171050_79,1.0,0.4362,"(1910, 1744, 2314, 2035)"
20220915_171050_79,1.0,0.3397,"(2343, 1705, 2594, 1935)"
20220920_092711_97,0.0,0.8868,"(3294, 2102, 3429, 2209)"
20220920_092711_97,0.0,0.8529,"(1235, 1918, 1293, 1983)"
20220920_092711_97,0.0,0.809,"(2741, 1929, 2793, 1983)"
20220920_092711_97,0.0,0.7716,"(3737, 2524, 4031, 2793)"
20220920_092711_97,0.0,0.7702,"(2430, 1768, 2455, 1799)"
20220920_092711_97,0.0,0.678,"(793, 2109, 911, 2209)"
20220920_092711_97,0.0,0.668,"(1610, 1743, 1670, 1773)"
20220920_092711_97,0.0,0.5998,"(2547, 1829, 2587, 1866)"
20220920_092711_97,1.0,0.5033,"(2725, 1729, 3348, 2140)"
20220920_092711_97,0.0,0.4984,"(3291, 2103, 3349, 2137)"
20220920_092711_97,1.0,0.4437,"(541, 1798, 941, 2285)"
20220920_092711_97,1.0,0.437,"(3648, 1991, 4032, 2933)"
20220920_092711_97,1.0,0.4065,"(896, 1694, 1310, 2098)"
20220920_092711_97,0.0,0.4035,"(2320, 1650, 2367, 1666)"
20220920_092711_97,1.0,0.394,"(3272, 1773, 3945, 2361)"
20220920_092711_97,0.0,0.3393,"(1544, 1776, 1581, 1807)"
20220920_092711_97,1.0,0.3161,"(2543, 1699, 2799, 1930)"
20220920_092711_97,1.0,0.3113,"(2403, 1648, 2599, 1827)"
20220920_092711_97,1.0,0.2611,"(1568, 1624, 1900, 1911)"
20220920_092645_67,0.0,0.8946,"(2401, 2098, 2562, 2198)"
20220920_092645_67,0.0,0.889,"(1930, 1941, 2025, 2004)"
20220920_092645_67,0.0,0.7792,"(3863, 2462, 4032, 2603)"
20220920_092645_67,0.0,0.7731,"(1629, 1850, 1690, 1895)"
20220920_092645_67,1.0,0.4571,"(2329, 1623, 3021, 2319)"
20220920_092645_67,1.0,0.4278,"(1909, 1691, 2434, 2103)"
20220920_092645_67,1.0,0.408,"(3535, 1637, 4032, 2628)"
20220920_092645_67,1.0,0.356,"(1614, 1709, 1945, 1966)"
20221117_133902_81,0.0,0.899,"(917, 1972, 1021, 2052)"
20221117_133902_81,0.0,0.8101,"(1283, 1879, 1344, 1934)"
20221117_133902_81,0.0,0.7323,"(95, 2252, 344, 2413)"
20221117_133902_81,0.0,0.6212,"(1509, 1782, 1552, 1818)"
20221117_133902_81,1.0,0.4585,"(444, 1787, 1060, 2220)"
20221117_133902_81,1.0,0.4053,"(2, 1939, 467, 2551)"
20221117_133902_81,1.0,0.4027,"(1033, 1743, 1364, 2024)"
20220920_095509_87,0.0,0.8761,"(1117, 1931, 1251, 1972)"
20220920_095509_87,1.0,0.4658,"(1042, 1627, 1549, 2044)"
20220920_095553_17,0.0,0.8952,"(3004, 2337, 3149, 2505)"
20220920_095553_17,1.0,0.4531,"(2963, 1810, 4013, 2748)"
20221117_134601_81,0.0,0.8948,"(1031, 1966, 1115, 2036)"
20221117_134601_81,0.0,0.6437,"(531, 2221, 715, 2379)"
20221117_134601_81,0.0,0.6076,"(1312, 1861, 1369, 1914)"
20221117_134601_81,1.0,0.4405,"(0, 1922, 777, 2577)"
20221117_134601_81,1.0,0.4272,"(671, 1760, 1131, 2135)"
20221117_134601_81,1.0,0.3506,"(3319, 1624, 3511, 1776)"
20221117_134601_81,1.0,0.3336,"(1116, 1714, 1454, 1989)"
20221117_134601_81,0.0,0.2912,"(3266, 1648, 3292, 1670)"
20221117_134601_81,0.0,0.2862,"(3422, 1768, 3503, 1798)"
20220915_172915_99,0.0,0.7195,"(1864, 1836, 1899, 1884)"
20220915_172915_99,1.0,0.2712,"(1858, 1721, 2055, 1946)"
20220915_172735_49,0.0,0.8911,"(238, 2155, 441, 2299)"
20220915_172735_49,0.0,0.7901,"(1351, 1823, 1397, 1871)"
20220915_172735_49,1.0,0.4584,"(0, 1831, 545, 2587)"
20220915_172735_49,1.0,0.3589,"(1110, 1688, 1412, 1957)"
20220915_172735_49,1.0,0.3048,"(2544, 1677, 2722, 1906)"
20220915_172735_49,0.0,0.2968,"(1519, 1741, 1551, 1778)"
20220920_095333_47,0.0,0.8552,"(3419, 1948, 3576, 1994)"
20220920_095333_47,0.0,0.8518,"(2583, 1929, 2743, 1973)"
20220920_095333_47,0.0,0.8496,"(1768, 1944, 1938, 1983)"
20220920_095333_47,0.0,0.7555,"(168, 1933, 298, 1974)"
20220920_095333_47,1.0,0.4522,"(1612, 1583, 2114, 2049)"
20220920_095333_47,1.0,0.4429,"(3002, 1592, 3665, 2076)"
20220920_095333_47,1.0,0.4367,"(2314, 1582, 2881, 2067)"
20220920_095333_47,1.0,0.3962,"(90, 1640, 730, 2055)"
20220915_172708_39,0.0,0.4224,"(1637, 1799, 1684, 1845)"
20220915_172708_39,0.0,0.3969,"(2785, 1714, 2827, 1736)"
20220915_172835_59,0.0,0.7513,"(1131, 1735, 1231, 1768)"
20220915_172835_59,1.0,0.4207,"(1052, 1635, 1442, 1894)"
20220915_172835_59,0.0,0.3584,"(3209, 1817, 3304, 1879)"
20221117_134759_21,0.0,0.8725,"(567, 2347, 804, 2535)"
20221117_134759_21,0.0,0.869,"(1371, 1984, 1455, 2055)"
20221117_134759_21,0.0,0.543,"(1758, 1793, 1804, 1836)"
20221117_134759_21,1.0,0.4572,"(0, 1960, 902, 2766)"
20221117_134759_21,1.0,0.403,"(899, 1802, 1508, 2194)"
20221117_134759_21,0.0,0.3827,"(3548, 1661, 3596, 1677)"
20221117_134759_21,1.0,0.3104,"(3587, 1643, 3886, 1809)"
20221117_134759_21,0.0,0.291,"(3632, 1705, 3699, 1732)"
20221117_133916_71,0.0,0.8742,"(256, 2372, 513, 2560)"
20221117_133916_71,0.0,0.8001,"(2614, 1734, 2682, 1759)"
20221117_133916_71,0.0,0.7527,"(1451, 1840, 1488, 1882)"
20221117_133916_71,1.0,0.4281,"(2, 1972, 617, 2711)"
20221117_133916_71,1.0,0.334,"(2782, 1653, 2980, 1805)"
20221117_133916_71,0.0,0.294,"(2923, 1716, 2973, 1739)"
20221117_133916_71,1.0,0.294,"(1246, 1718, 1494, 1957)"
20221117_133916_71,1.0,0.2929,"(2490, 1655, 2744, 1806)"
20220915_171623_59,0.0,0.6129,"(1200, 1811, 1260, 1854)"
20220915_171623_59,0.0,0.4303,"(90, 1772, 172, 1798)"
20220915_171623_59,1.0,0.2925,"(1, 1687, 259, 1847)"
20220915_171623_59,1.0,0.2555,"(1045, 1686, 1309, 1930)"
20220915_171931_59,0.0,0.877,"(656, 2101, 806, 2219)"
20220915_171931_59,0.0,0.4903,"(2692, 1790, 2731, 1830)"
20220915_171931_59,1.0,0.4711,"(21, 1827, 874, 2433)"
20221117_134418_01,0.0,0.8816,"(892, 2140, 1041, 2271)"
20221117_134418_01,0.0,0.6965,"(1564, 1846, 1604, 1894)"
20221117_134418_01,1.0,0.4516,"(182, 1900, 1100, 2489)"
20221117_134418_01,0.0,0.2879,"(1696, 1768, 1723, 1798)"
20221117_134418_01,1.0,0.2542,"(1327, 1729, 1618, 1967)"
20220915_172753_19,0.0,0.8981,"(1054, 1932, 1132, 2001)"
20220915_172753_19,0.0,0.6702,"(1461, 1817, 1498, 1861)"
20220915_172753_19,1.0,0.4414,"(756, 1778, 1146, 2096)"
20220915_172753_19,1.0,0.2676,"(1210, 1699, 1507, 1958)"
20220915_171925_09,0.0,0.9051,"(3467, 2264, 3657, 2422)"
20220915_171925_09,0.0,0.8787,"(2798, 1980, 2878, 2064)"
20220915_171925_09,1.0,0.4599,"(3400, 1951, 4029, 2609)"
20220915_171925_09,1.0,0.4465,"(2770, 1753, 3409, 2226)"
20220915_171925_09,1.0,0.4122,"(550, 1764, 1088, 2199)"
20220915_171925_09,0.0,0.3843,"(996, 1962, 1070, 2057)"
20220915_171925_09,0.0,0.3637,"(2445, 1736, 2477, 1766)"
20221117_133919_81,0.0,0.8695,"(657, 2150, 817, 2275)"
20221117_133919_81,0.0,0.8448,"(2723, 1764, 2805, 1790)"
20221117_133919_81,0.0,0.8197,"(1268, 1927, 1329, 1987)"
20221117_133919_81,0.0,0.783,"(3222, 1994, 3324, 2067)"
20221117_133919_81,1.0,0.4631,"(53, 1821, 869, 2449)"
20221117_133919_81,1.0,0.3801,"(2892, 1634, 3193, 1860)"
